site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
3661,2017-10-18,2,53.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,3,52.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,4,51.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,5,53.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,6,53.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,7,54.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,8,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,9,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,10,63.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,11,67.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,12,70.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,13,72.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,14,71.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,15,69.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,16,63.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,17,58.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,18,56.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,19,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,20,54.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,21,54.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,22,54.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,23,54.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,0,55.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,1,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,2,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,3,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,4,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,5,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,6,56.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,7,57.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,8,58.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,9,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,10,62.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,11,64.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,12,66.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,13,68.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,14,69.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,15,68.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,16,66.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,17,65.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,18,65.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,19,65.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,20,65.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,21,64.76,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,22,64.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-19,23,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,0,55.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,1,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,2,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,3,55.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,4,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,5,54.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,6,54.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,7,55.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,8,57.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,9,59.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,10,61.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,11,63.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,12,64.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,13,65.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,14,64.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,15,63.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,16,61.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,17,59.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,18,57.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,19,56.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,20,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,21,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,22,55.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-20,23,54.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,0,53.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,1,52.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,2,51.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,3,49.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,4,49.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,5,48.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,6,48.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,7,51.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,8,56.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,9,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,10,63.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,11,66.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,12,68.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,13,68.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,14,69.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,15,69.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,16,68.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,17,64.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,18,61.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,19,60.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,20,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,21,58.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,22,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-21,23,56.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,0,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,1,54.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,2,52.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,3,51.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,4,50.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,5,50.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,6,50.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,7,53.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,8,59.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,9,63.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,10,66.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,11,67.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,12,71.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,13,73.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,14,73.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,15,74.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,16,72.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,17,68.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,18,65.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,19,63.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,20,63.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,21,60.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,22,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-22,23,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,0,56.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,1,56.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,2,56.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,3,55.76,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,4,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,5,55.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,6,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,7,64.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,8,73.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,9,77.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,10,81.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,11,84.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,12,86.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,13,87.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,14,88.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,15,87.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,16,84.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,17,80.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,18,78.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,19,75.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,20,72.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,21,69.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,22,67.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-23,23,65.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,0,63.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,1,61.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,2,61.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,3,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,4,59.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,5,59.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,6,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,7,64.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,8,69.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,9,75.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,10,80.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,11,85.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,12,89.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,13,91.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,14,92.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,15,92.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,16,89.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,17,84.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,19,77.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,20,74.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,21,71.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,22,67.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-24,23,64.76,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,0,63.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,1,60.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,2,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,3,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,4,59.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,5,59.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,6,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,7,63.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,8,68.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,9,74.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,10,79.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,11,82.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,12,85.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,13,88.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,14,89.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,15,88.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,16,83.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,17,79.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,18,77.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,19,74.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,20,71.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,21,71.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,22,66.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-25,23,65.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,0,62.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,1,61.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,2,61.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,3,59.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,4,59.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,5,58.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,6,59.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,7,63.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,8,68.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,9,73.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,10,79.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,11,83.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,12,86.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,13,89.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,14,88.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,15,86.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
