site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-24,2,0.0213,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,4,0.0211,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,5,0.0196,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,6,0.0294,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,7,0.0310,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,8,0.0337,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,9,0.0343,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,10,0.0335,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,11,0.0344,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,12,0.0246,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,13,0.0310,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,14,0.0365,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,15,0.0368,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,16,0.0355,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,17,0.0495,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,18,0.0570,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,19,0.0536,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,20,0.0468,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,21,0.0424,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,22,0.0412,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,23,0.0362,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,0,0.0301,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,1,0.0278,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,2,0.0251,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,4,0.0300,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,5,0.0268,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,6,0.0292,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,7,0.0372,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,8,0.0431,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,9,0.0355,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,10,0.0449,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,11,0.0413,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,12,0.0407,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,13,0.0354,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,14,0.0364,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,15,0.0337,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,16,0.0298,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,17,0.0462,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,18,0.0394,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,19,0.0521,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,20,0.0511,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,21,0.0465,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,22,0.0452,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-25,23,0.0462,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,0,0.0422,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,1,0.0344,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,2,0.0338,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,4,0.0295,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,5,0.0311,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,6,0.0350,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,7,0.0445,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,8,0.0517,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,9,0.0495,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,10,0.0490,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,11,0.0376,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,12,0.0298,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,13,0.0379,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,14,0.0270,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,15,0.0304,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,16,0.0274,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,17,0.0397,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,18,0.0580,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,19,0.0715,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,20,0.0550,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,21,0.0537,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,22,0.0524,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-26,23,0.0494,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,0,0.0445,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,1,0.0347,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,2,0.0328,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,4,0.0376,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,5,0.0329,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,6,0.0357,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,7,0.0457,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,8,0.0505,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,9,0.0514,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,10,0.0468,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,11,0.0444,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,12,0.0378,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,13,0.0279,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,14,0.0295,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,15,0.0263,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,16,0.0286,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,17,0.0364,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,18,0.0595,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,19,0.0618,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,20,0.0394,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,21,0.0369,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,22,0.0429,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-27,23,0.0402,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,0,0.0375,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,1,0.0328,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,2,0.0291,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,4,0.0256,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,5,0.0227,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,6,0.0226,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,7,0.0244,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,8,0.0211,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,9,0.0183,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,10,0.0192,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,11,0.0196,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,12,0.0188,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,13,0.0184,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,14,0.0189,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,15,0.0197,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,16,0.0264,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,17,0.0243,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,18,0.0184,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,19,0.0157,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,20,0.0169,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,21,0.0156,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,22,0.0157,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-28,23,0.0126,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,0,0.0093,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,1,0.0071,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,2,0.0074,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,4,0.0066,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,5,0.0062,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,6,0.0076,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,7,0.0081,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,8,0.0110,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,9,0.0126,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,10,0.0140,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,11,0.0169,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,12,0.0178,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,13,0.0154,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,14,0.0159,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,15,0.0160,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,16,0.0187,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,17,0.0245,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,18,0.0217,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,19,0.0162,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,20,0.0188,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,21,0.0177,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,22,0.0110,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-29,23,0.0115,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,0,0.0077,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,1,0.0065,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,2,0.0070,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,4,0.0141,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,5,0.0153,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,6,0.0153,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,7,0.0139,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,8,0.0124,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,9,0.0137,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,10,0.0117,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,11,0.0117,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,12,0.0140,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,13,0.0155,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,14,0.0127,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,15,0.0113,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,16,0.0161,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,17,0.0155,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,18,0.0121,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,19,0.0104,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,20,0.0117,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,21,0.0123,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,22,0.0106,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-30,23,0.0072,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,0,0.0032,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,1,0.0019,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,2,0.0025,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,4,0.0156,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,5,0.0172,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,6,0.0289,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,7,0.0221,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,8,0.0120,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,9,0.0166,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,10,0.0161,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,11,0.0116,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,12,0.0108,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,13,0.0106,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,14,0.0135,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,15,0.0109,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,16,0.0234,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,17,0.0217,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,18,0.0175,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,19,0.0178,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,20,0.0184,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,21,0.0224,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,22,0.0249,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-31,23,0.0188,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                    
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
July 22, 2019 at 19:37:59
  
