site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-12,19,0.8760,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,20,0.9850,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,21,1.0840,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,22,0.9580,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,23,0.9330,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,0,0.8770,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,1,0.8670,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,2,0.8380,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,4,1.0720,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,5,1.4260,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,6,1.8270,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,7,1.6730,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,8,1.4830,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,9,1.0730,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,10,0.9270,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,11,0.8540,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,12,0.7940,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,13,0.7530,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,14,0.8440,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,15,0.9530,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,16,1.0240,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,17,1.0330,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,18,0.9910,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,19,0.8530,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,20,0.9290,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,21,1.1370,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,22,1.1640,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,23,0.9880,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,0,1.1800,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,1,1.1470,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,2,0.9930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,4,0.8670,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,5,1.1770,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,6,1.1140,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,7,1.1660,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,8,1.0710,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,9,0.5530,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,10,0.4650,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,11,0.5410,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,12,0.5360,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,13,0.5610,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,14,0.5600,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,15,0.6610,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,16,0.6760,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,17,0.7850,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,18,1.0140,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,19,0.8910,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,20,0.7950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,21,0.7970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,22,0.7050,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,23,0.9520,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,0,1.2270,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,1,1.3230,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,2,1.3790,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,4,0.9750,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,5,1.0160,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,6,1.0830,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,7,1.1030,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,8,0.7950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,9,0.6470,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,10,0.6190,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,11,0.6050,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,12,0.6160,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,13,0.6490,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,14,0.6840,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,15,0.6880,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,16,0.8230,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,17,0.9060,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,18,1.0090,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,19,1.2160,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,20,1.1020,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,21,1.1750,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,22,1.1860,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,23,1.2790,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,0,1.2490,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,1,1.2250,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,2,0.9980,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,4,1.3640,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,5,1.2750,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,6,1.6610,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,7,1.8090,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,9,0.7950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,10,0.7720,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,11,0.6510,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,12,0.6900,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,13,0.5970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,14,0.5930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,15,0.7510,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,16,0.7510,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,17,0.8340,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,18,1.2470,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,19,1.5380,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,20,1.0690,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,21,1.3410,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,22,1.3950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,23,1.5600,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,0,1.4080,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,1,1.1700,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,2,1.0400,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,4,1.0820,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,5,1.3290,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,6,1.6490,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,7,2.0170,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,8,1.3500,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,9,1.0460,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,10,0.8330,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,11,0.7300,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,12,0.5550,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,13,0.6790,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,14,0.6440,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,15,0.7030,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,16,0.7700,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,17,1.1750,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,18,0.9340,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,19,0.8510,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,20,0.8760,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,21,0.6880,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,22,0.5890,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,23,0.5830,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,0,0.5370,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,1,0.6690,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,2,0.4810,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,4,0.8340,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,5,1.0860,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,6,0.6740,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,7,0.6980,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,8,0.7580,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,9,0.7950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,10,0.7970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,11,0.7020,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,12,0.6760,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,13,0.5740,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,14,0.6030,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,15,0.7020,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,16,0.6650,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,17,0.5930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,18,0.6470,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,19,0.6800,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,20,0.5900,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,21,0.6330,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,22,0.5260,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,23,0.4010,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,0,0.4350,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,1,0.3900,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,2,0.2950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,4,0.3940,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,5,0.3840,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,6,0.3580,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,7,0.3800,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,8,0.3970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,9,0.4960,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,10,0.4100,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,11,0.3850,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,12,0.4420,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,13,0.4700,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,14,0.3740,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,15,0.4290,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,16,0.4780,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,17,0.4170,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,18,0.4070,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,19,0.4710,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,20,0.4680,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,21,0.4710,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,22,0.3750,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,23,0.3320,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,0,0.2990,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,1,0.3340,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,2,0.3120,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,4,0.4990,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,5,0.7120,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,6,0.9040,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,7,0.8380,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,8,0.5530,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,9,0.4090,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,10,0.3940,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,11,0.4390,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,12,0.3830,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,13,0.3930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,14,0.4240,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,15,0.4460,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,16,0.5080,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,17,0.5330,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,18,0.3820,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,19,0.3930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,20,0.4420,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,21,0.5670,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,22,0.4930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,23,0.3850,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,0,0.3700,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,1,0.5180,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,2,0.4830,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,4,0.4850,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,5,0.5110,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,6,0.9800,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,7,0.9230,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,8,0.7040,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,9,0.6060,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,10,0.4700,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,11,0.4870,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,12,0.4520,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,13,0.4830,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,14,0.4960,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,15,0.5010,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,16,0.5390,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,17,0.5970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,18,0.5070,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,19,0.5450,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,20,0.5340,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,21,0.5450,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,22,0.5930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,23,0.4700,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,0,0.6950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,1,0.8710,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,2,0.7390,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,4,0.4140,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,5,0.4990,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,6,0.8800,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,7,1.1340,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,8,0.9250,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,9,0.5820,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,10,0.5680,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,11,0.5130,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,12,0.5420,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,13,0.6470,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,14,0.6480,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,15,0.6500,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,16,0.5850,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,17,0.6640,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,18,0.6980,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,19,0.8170,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,20,0.9380,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,21,0.7140,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,22,0.6350,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,23,0.9240,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,0,0.8350,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,1,0.6950,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,2,0.7540,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,4,1.0220,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,5,1.1590,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,6,1.4110,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,7,1.5910,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,8,1.1480,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,9,0.7740,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,10,0.4970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,11,0.4970,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,12,0.5460,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,13,0.5690,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,14,0.5690,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,15,0.6310,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,16,0.7240,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,17,0.9120,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,18,0.8930,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,19,1.2250,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,20,0.9870,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,21,0.7100,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,22,0.7040,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,23,0.7680,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,0,0.9330,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,1,0.9890,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,2,0.7790,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,4,1.1400,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,5,1.1060,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,6,1.8510,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,7,1.7780,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,8,0.8890,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,9,0.8180,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,10,0.7590,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,11,0.7170,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,12,0.6060,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,13,0.7050,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,14,0.7980,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,15,0.8380,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,16,0.8270,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,17,1.1370,CO,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
