site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-04,9,0.6876,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,10,0.6359,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,11,0.9002,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,12,0.6651,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,13,0.6543,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,14,0.7985,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,15,0.8126,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,16,0.8723,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,17,0.6792,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,18,0.6480,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,19,0.6667,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,20,0.7228,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,21,0.9435,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,22,0.8747,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-04,23,0.8101,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,0,1.3501,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,1,0.8285,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,2,0.7992,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
